state_name,assembly_constituency_number,assembly_constituency_name,candidate_name,candidate_sex,candidate_age,candidate_category,party_name,secured_votes,percentage_of_votes,total_voters,total_votes_in_state,PERCENT_VOTES_POLLED,candidate_position
Maharashtra,239,Ausa,Ramkrishn Alias Balaji Manohar Jadhav,MALE,43,GENERAL,IND,514,0.274376248,283958,187334,65.97243254,9
Maharashtra,239,Ausa,Baswaraj Patil,MALE,37,GENERAL,IND,413,0.220461849,283958,187334,65.97243254,10
Maharashtra,239,Ausa,Akash Prakash Patil,MALE,27,GENERAL,IND,288,0.153736108,283958,187334,65.97243254,11
Maharashtra,239,Ausa,Baswaraj Patil,MALE,39,GENERAL,IND,278,0.148398048,283958,187334,65.97243254,12
Maharashtra,239,Ausa,Pandurang Murlidhar Chewale,MALE,39,GENERAL,IND,219,0.116903499,283958,187334,65.97243254,13
Maharashtra,239,Ausa,Nitin Panditrao Bandgar,MALE,29,GENERAL,IND,216,0.115302081,283958,187334,65.97243254,14
Maharashtra,239,Ausa,Gousodin Usman Shaikh,MALE,44,GENERAL,IND,170,0.090747008,283958,187334,65.97243254,15
Maharashtra,240,Umarga ,Chougule Dnyanraj Dhondiram,MALE,49,SC,SHS,86773,51.26549373,297829,169262,56.83194048,1
Maharashtra,240,Umarga ,Bhalerao Dattu Rohidas,MALE,48,SC,INC,61187,36.14928336,297829,169262,56.83194048,2
Maharashtra,240,Umarga ,Jalindar Shravan Kokane,MALE,49,SC,MNS,7835,4.628918481,297829,169262,56.83194048,3
Maharashtra,240,Umarga ,Ramakant Laxman Gaikwad,MALE,41,SC,VBA,7476,4.416821259,297829,169262,56.83194048,4
Maharashtra,240,Umarga ,NOTA,NOTA,0,NOTA,NOTA,1425,0.841890088,297829,169262,56.83194048,5
Maharashtra,240,Umarga ,Gaikwad Tanaji Vaijanath,MALE,47,SC,BSP,1199,0.708369274,297829,169262,56.83194048,6
Maharashtra,240,Umarga ,Prof.Dr.Suryakant Ratan Chaugule,MALE,40,SC,IND,814,0.48091125,297829,169262,56.83194048,7
Maharashtra,240,Umarga ,Amol Mohan Kavthekar,MALE,30,SC,IND,661,0.390518841,297829,169262,56.83194048,8
Maharashtra,240,Umarga ,Ravsaheb Shrirang Sarvade,MALE,69,SC,IND,637,0.376339639,297829,169262,56.83194048,9
Maharashtra,240,Umarga ,Deelip Nagnath Gaikwad,MALE,55,SC,IND,523,0.308988432,297829,169262,56.83194048,10
Maharashtra,240,Umarga ,Sachin Jaihind Dede,MALE,35,SC,BALP,439,0.259361227,297829,169262,56.83194048,11
Maharashtra,240,Umarga ,Sandeep Dharma Katabu,MALE,41,SC,BVA,293,0.173104418,297829,169262,56.83194048,12
Maharashtra,241,Tuljapur,Ranajagjitsinha Padmasinha Patil,MALE,47,GENERAL,BJP,99034,43.31286519,352449,228648,64.87406689,1
Maharashtra,241,Tuljapur,Chavan Madhukarrao Deorao,MALE,82,GENERAL,INC,75865,33.17982226,352449,228648,64.87406689,2
Maharashtra,241,Tuljapur,Ashok Haridas Jagdale,MALE,54,GENERAL,VBA,35383,15.47487842,352449,228648,64.87406689,3
Maharashtra,241,Tuljapur,Mahendra (Kaka) Dhurgude,MALE,47,GENERAL,PHJSP,7458,3.261782303,352449,228648,64.87406689,4
Maharashtra,241,Tuljapur,Mahanandha Rajendra Dudhbhate,FEMALE,45,GENERAL,IND,1460,0.63853609,352449,228648,64.87406689,5
Maharashtra,241,Tuljapur,Navgire Prashant Prakash,MALE,42,GENERAL,MNS,1431,0.625852839,352449,228648,64.87406689,6
Maharashtra,241,Tuljapur,Vishal Bhausaheb Janrao,MALE,31,SC,IND,1031,0.450911445,352449,228648,64.87406689,7
Maharashtra,241,Tuljapur,Tanveer Ali Sayyad Ali Khatib,MALE,64,GENERAL,IND,1000,0.437353487,352449,228648,64.87406689,8
Maharashtra,241,Tuljapur,NOTA,NOTA,0,NOTA,NOTA,960,0.419859347,352449,228648,64.87406689,9
Maharashtra,241,Tuljapur,Anil Netaji Jadhavar,MALE,34,GENERAL,ABEP,939,0.410674924,352449,228648,64.87406689,10
Maharashtra,241,Tuljapur,Adv. Yavalkar Shailendra Rameshwarappa,MALE,35,GENERAL,BSP,924,0.404114622,352449,228648,64.87406689,11
Maharashtra,241,Tuljapur,Taufik Abbas Patel,MALE,33,GENERAL,TPSTP,584,0.255414436,352449,228648,64.87406689,12
Maharashtra,241,Tuljapur,Tatya Pandharinath Rode,MALE,38,GENERAL,BALP,569,0.248854134,352449,228648,64.87406689,13
Maharashtra,241,Tuljapur,Navnath Dashrath Uapalekar,MALE,70,SC,IND,435,0.190248767,352449,228648,64.87406689,14
Maharashtra,241,Tuljapur,Datta Sudam Kamble,MALE,30,SC,IND,432,0.188936706,352449,228648,64.87406689,15
Maharashtra,241,Tuljapur,Madhukar Deorav Chavan,MALE,44,GENERAL,IND,366,0.160071376,352449,228648,64.87406689,16
Maharashtra,241,Tuljapur,Atish Ashok Rasal,MALE,28,SC,IND,344,0.150449599,352449,228648,64.87406689,17
Maharashtra,241,Tuljapur,Pandurang Dnyanoba Shinde,MALE,60,GENERAL,IND,228,0.099716595,352449,228648,64.87406689,18
Maharashtra,241,Tuljapur,Shaikh Baba Faijoddin,MALE,39,GENERAL,IND,205,0.089657465,352449,228648,64.87406689,19
Maharashtra,242,Osmanabad,Kailas Balasaheb Ghadge Patil,MALE,38,GENERAL,SHS,87488,40.42547293,353647,216418,61.19605143,1
Maharashtra,242,Osmanabad,Sanjay Prakash Nimbalkar,MALE,57,GENERAL,NCP,74021,34.20279274,353647,216418,61.19605143,2
Maharashtra,242,Osmanabad,Ajit Bappasaheb Pingle,MALE,41,GENERAL,IND,20570,9.504754688,353647,216418,61.19605143,3
Maharashtra,242,Osmanabad,Dhananjay Gangadhar Shingade,MALE,46,SC,VBA,15755,7.279893539,353647,216418,61.19605143,4
Maharashtra,242,Osmanabad,Suresh Sahebrao Patil,MALE,63,GENERAL,IND,10014,4.627156706,353647,216418,61.19605143,5
Maharashtra,242,Osmanabad,Dr. Sandip Manikrao Tambare,MALE,39,GENERAL,SBBGP,2289,1.057675424,353647,216418,61.19605143,6
Maharashtra,242,Osmanabad,NOTA,NOTA,0,NOTA,NOTA,1907,0.881165153,353647,216418,61.19605143,7
Maharashtra,242,Osmanabad,Adv. Ajit (Anna) Vishwanath Khot Patil,MALE,42,GENERAL,AAAP,1298,0.599765269,353647,216418,61.19605143,8
Maharashtra,242,Osmanabad,Bhika Sudamrao Vidyagar,MALE,64,SC,BSP,1094,0.505503239,353647,216418,61.19605143,9
Maharashtra,242,Osmanabad,Datta Mohan Tupe,MALE,26,GENERAL,IND,726,0.33546193,353647,216418,61.19605143,10
Maharashtra,242,Osmanabad,Siraj Alias Papa Phataru Sayyad,MALE,40,GENERAL,TPSTP,689,0.318365386,353647,216418,61.19605143,11
Maharashtra,242,Osmanabad,Raghunath Mariba Kasabe,MALE,55,SC,ABEP,567,0.261992995,353647,216418,61.19605143,12
Maharashtra,243,Paranda ,Tanaji Jaywant Sawant,MALE,55,GENERAL,SHS,106674,49.62366142,314711,214966,68.3058425,1
Maharashtra,243,Paranda ,Rahul Maharudra Mote,MALE,43,GENERAL,NCP,73772,34.31798517,314711,214966,68.3058425,2
Maharashtra,243,Paranda ,Suryakant (Suresh Bhau) Chandrakant Kambale,MALE,46,GENERAL,VBA,27939,12.99693905,314711,214966,68.3058425,3
Maharashtra,243,Paranda ,NOTA,NOTA,0,NOTA,NOTA,1902,0.884791083,314711,214966,68.3058425,4
Maharashtra,243,Paranda ,Mahadeo Shankar Lokhande,MALE,58,SC,BSP,1093,0.508452499,314711,214966,68.3058425,5
Maharashtra,243,Paranda ,Gurudas Sambhaji Kamble,MALE,36,SC,BVA,1009,0.469376553,314711,214966,68.3058425,6
Maharashtra,243,Paranda ,Sanket Vikramrao Chede,MALE,37,GENERAL,IND,887,0.412623392,314711,214966,68.3058425,7
Maharashtra,243,Paranda ,Baliram Shankarrao Chede,MALE,70,GENERAL,IND,503,0.233990492,314711,214966,68.3058425,8
Maharashtra,243,Paranda ,Adv. Revan Vishwanath Bhosale,MALE,55,GENERAL,JD(S),473,0.220034796,314711,214966,68.3058425,9
Maharashtra,243,Paranda ,Padghan Nanasaheb Dnyanoba,MALE,53,GENERAL,IND,359,0.167003154,314711,214966,68.3058425,10
Maharashtra,243,Paranda ,Aryanraje Kisanrao Shinde,MALE,38,SC,IND,355,0.165142395,314711,214966,68.3058425,11
Maharashtra,244,Karmala,Sanjaymama Vitthalrao Shinde,MALE,51,GENERAL,IND,78822,36.64929256,302816,215071,71.02365793,1
Maharashtra,244,Karmala,Narayan (Aaba) Govindrao Patil,MALE,53,GENERAL,IND,73328,34.0947873,302816,215071,71.02365793,2
Maharashtra,244,Karmala,Bagal Rashmi Digambar,FEMALE,35,GENERAL,SHS,53295,24.78018887,302816,215071,71.02365793,3
Maharashtra,244,Karmala,Atul (Bhau) Bhairavnath Khupase,MALE,40,GENERAL,VBA,4468,2.077453492,302816,215071,71.02365793,4
Maharashtra,244,Karmala,NOTA,NOTA,0,NOTA,NOTA,1597,0.742545485,302816,215071,71.02365793,5
Maharashtra,244,Karmala,Patil Sanjay Krishnarao,MALE,52,GENERAL,NCP,1391,0.646763162,302816,215071,71.02365793,6
Maharashtra,244,Karmala,Shaikh Jainuddin Dastgir,MALE,40,GENERAL,BSP,828,0.384989143,302816,215071,71.02365793,7
Maharashtra,244,Karmala,Ram Tukaram Waghmare,MALE,47,SC,IND,794,0.36918041,302816,215071,71.02365793,8
Maharashtra,244,Karmala,Adv. Vijay Bhimarao Awhad,MALE,35,SC,IND,548,0.254799578,302816,215071,71.02365793,9
Maharashtra,245,Madha,Shinde Babanrao Vitthalrao,MALE,68,GENERAL,NCP,142573,62.77762122,326537,227108,69.55046442,1
Maharashtra,245,Madha,Kokate Sanjay Shivlal,MALE,54,GENERAL,SHS,74328,32.72804128,326537,227108,69.55046442,2
Maharashtra,245,Madha,Ashok Joti Takatode,MALE,61,SC,BSP,3000,1.32095743,326537,227108,69.55046442,3
Maharashtra,245,Madha,NOTA,NOTA,0,NOTA,NOTA,1628,0.716839565,326537,227108,69.55046442,4
Maharashtra,245,Madha,Jagadale Dinesh Gopinath,MALE,52,GENERAL,SBBGP,1449,0.638022439,326537,227108,69.55046442,5
Maharashtra,245,Madha,Anand Shamrao Londhe,MALE,28,SC,IND,1412,0.62173063,326537,227108,69.55046442,6
Maharashtra,245,Madha,Adv.Khot Pandurang Vitthal,MALE,28,GENERAL,IND,841,0.3703084,326537,227108,69.55046442,7
Maharashtra,245,Madha,Sarade Ganesh Navnath,MALE,32,GENERAL,IND,774,0.340807017,326537,227108,69.55046442,8
Maharashtra,245,Madha,Zambare Jotiram Madhukar,MALE,30,GENERAL,IND,418,0.184053402,326537,227108,69.55046442,9
Maharashtra,245,Madha,Naganath Pandurang Bhosale,MALE,42,SC,IND,404,0.177888934,326537,227108,69.55046442,10
Maharashtra,245,Madha,Shahajahan Paigambar Shaikh,MALE,46,GENERAL,BAHUMP,281,0.123729679,326537,227108,69.55046442,11
Maharashtra,246,Barshi ,Rajendra Vitthal Raut,MALE,49,GENERAL,IND,95482,42.56584461,306507,224316,73.18462547,1
Maharashtra,246,Barshi ,Adv. Dilip Gangadhar Sopal,MALE,69,GENERAL,SHS,92406,41.19456481,306507,224316,73.18462547,2
Maharashtra,246,Barshi ,Bhumkar Niranjan Prakash,MALE,39,GENERAL,NCP,16119,7.185844969,306507,224316,73.18462547,3
Maharashtra,246,Barshi ,Vishal Bahubali Kalaskar,MALE,27,GENERAL,IND,11427,5.094152891,306507,224316,73.18462547,4
Maharashtra,246,Barshi ,Nagnath Abhimanu Chavan,MALE,38,GENERAL,MNS,2718,1.211683518,306507,224316,73.18462547,5
Maharashtra,246,Barshi ,NOTA,NOTA,0,NOTA,NOTA,1255,0.559478593,306507,224316,73.18462547,6
Maharashtra,246,Barshi ,Kanishk Suresh Shinde,MALE,33,SC,BSP,1156,0.515344425,306507,224316,73.18462547,7
Maharashtra,246,Barshi ,Itkar Atul Bapurav,MALE,45,GENERAL,IND,815,0.363326735,306507,224316,73.18462547,8
Maharashtra,246,Barshi ,Rajesh Madhukar Bangar,MALE,39,GENERAL,IND,641,0.285757592,306507,224316,73.18462547,9
Maharashtra,246,Barshi ,Anand Ramchandra Kashid,MALE,36,GENERAL,IND,594,0.264805007,306507,224316,73.18462547,10
Maharashtra,246,Barshi ,Adv. Suhas Tulshidas Kamble,MALE,36,SC,IND,555,0.24741882,306507,224316,73.18462547,11
Maharashtra,246,Barshi ,Mahadev Eknath Kakade,MALE,43,GENERAL,IND,460,0.205067851,306507,224316,73.18462547,12
Maharashtra,246,Barshi ,Babita Lakhan Kale,FEMALE,25,ST,ABHM,325,0.144884895,306507,224316,73.18462547,13
Maharashtra,246,Barshi ,Jagannath Nivrutti Munde,MALE,41,GENERAL,IND,211,0.094063732,306507,224316,73.18462547,14
Maharashtra,246,Barshi ,Kazi Kamilauddin Ajimoddin Kazi,MALE,58,GENERAL,IND,152,0.067761551,306507,224316,73.18462547,15
Maharashtra,247,Mohol ,Mane Yashwant Vitthal,MALE,47,SC,NCP,90532,44.86046143,305901,201808,65.97167057,1
Maharashtra,247,Mohol ,Kshirsagar Nagnath Dattatray,MALE,67,SC,SHS,68833,34.10816221,305901,201808,65.97167057,2
Maharashtra,247,Mohol ,Ramesh Nagnath Kadam,MALE,47,SC,IND,23649,11.71856418,305901,201808,65.97167057,3
Maharashtra,247,Mohol ,Gautam Kisan Vadave,MALE,56,SC,VBA,6429,3.185701261,305901,201808,65.97167057,4
Maharashtra,247,Mohol ,Shejwal Manoj Bhaskarrao,MALE,45,SC,IND,3822,1.893879331,305901,201808,65.97167057,5
Maharashtra,247,Mohol ,Rajendra Shivaji Shinde,MALE,36,SC,IND,1765,0.874593673,305901,201808,65.97167057,6
Maharashtra,247,Mohol ,Dr. Hanumant Bhagwan Bhosale,MALE,43,SC,MNS,1471,0.728910648,305901,201808,65.97167057,7
Maharashtra,247,Mohol ,Dr. Anil Shamrao Shembade,MALE,36,SC,BVA,1163,0.576290335,305901,201808,65.97167057,8
Maharashtra,247,Mohol ,Adv. Premnath Changdev Sonawane,MALE,28,SC,BSP,949,0.470248949,305901,201808,65.97167057,9
Maharashtra,247,Mohol ,NOTA,NOTA,0,NOTA,NOTA,940,0.465789265,305901,201808,65.97167057,10
Maharashtra,247,Mohol ,Sanjay Manohar Kharatmal,MALE,43,SC,IND,799,0.395920875,305901,201808,65.97167057,11
Maharashtra,247,Mohol ,Krushna Nagnath Bhise,MALE,34,SC,BAHUMP,448,0.221993182,305901,201808,65.97167057,12
Maharashtra,247,Mohol ,Nagesh Bharat Vankalse,MALE,35,SC,IND,393,0.194739554,305901,201808,65.97167057,13
Maharashtra,247,Mohol ,Gaikwad Sarika Shrikisan,FEMALE,37,SC,IND,384,0.19027987,305901,201808,65.97167057,14
Maharashtra,247,Mohol ,Atul Shravan More,MALE,34,SC,IND,231,0.114465234,305901,201808,65.97167057,15
Maharashtra,248,Solapur City North,DESHMUKH VIJAYKUMAR SIDRAMAPPA,MALE,62,GENERAL,BJP,96529,63.64283689,288466,151673,52.57916011,1
Maharashtra,248,Solapur City North,ANAND BABURAO CHANDANSHIVE,MALE,47,SC,VBA,23461,15.46814529,288466,151673,52.57916011,2
Maharashtra,248,Solapur City North,MANOHAR GANPAT SAPATE,MALE,67,GENERAL,NCP,19205,12.66210862,288466,151673,52.57916011,3
Maharashtra,248,Solapur City North,BANSODE ATISH MOHAN,MALE,29,SC,AIMIM,5386,3.551060505,288466,151673,52.57916011,4
Maharashtra,248,Solapur City North,NOTA,NOTA,0,NOTA,NOTA,2153,1.419501164,288466,151673,52.57916011,5
Maharashtra,248,Solapur City North,NAMDEO TUKARAM RASTE,MALE,72,SC,BSP,1122,0.739749329,288466,151673,52.57916011,6
Maharashtra,248,Solapur City North,RAUT SOMNATH VIJAY,MALE,30,GENERAL,SBBGP,1058,0.697553289,288466,151673,52.57916011,7
Maharashtra,248,Solapur City North,HUSAIN A.SAMAD KURESHI,MALE,32,GENERAL,HJP,671,0.442399109,288466,151673,52.57916011,8
Maharashtra,248,Solapur City North,KHANDU BHIMRAO DHADE,MALE,33,SC,APoI,374,0.24658311,288466,151673,52.57916011,9
Maharashtra,248,Solapur City North,NAGMANI KISAN JAKKAN,FEMALE,57,GENERAL,IND,361,0.238012039,288466,151673,52.57916011,10
Maharashtra,248,Solapur City North,AHMED QASIM MOMIN,MALE,41,GENERAL,IND,329,0.216914019,288466,151673,52.57916011,11
Maharashtra,248,Solapur City North,JAYRAJ DHANRAJ NAGANSURE,MALE,41,GENERAL,IND,313,0.206365009,288466,151673,52.57916011,12
Maharashtra,248,Solapur City North,VISHNU RAMSWAMI KHANDARE,MALE,45,SC,IND,288,0.189882181,288466,151673,52.57916011,13
Maharashtra,248,Solapur City North,MANISHA KESHAV MANE,FEMALE,42,GENERAL,IND,156,0.102852848,288466,151673,52.57916011,14
Maharashtra,248,Solapur City North,CHOLLE VIJAY PRAKASH,MALE,40,GENERAL,IND,142,0.093622464,288466,151673,52.57916011,15
Maharashtra,248,Solapur City North,IRAKSHETTI SUSHANT SIDRAM,MALE,30,GENERAL,IND,125,0.082414141,288466,151673,52.57916011,16
Maharashtra,249,Solapur City central,Shinde Praniti Sushilkumar,FEMALE,38,GENERAL,INC,51440,30.57882191,302160,168221,55.67282235,1
Maharashtra,249,Solapur City central,Haji Farooq Maqbool Shabdi,MALE,39,GENERAL,AIMIM,38721,23.01793474,302160,168221,55.67282235,2
Maharashtra,249,Solapur City central,Kothe Mahesh Vishnupant,MALE,55,GENERAL,IND,30081,17.88183402,302160,168221,55.67282235,3
Maharashtra,249,Solapur City central,Dilip Brahmdeo Mane,MALE,59,GENERAL,SHS,29247,17.38605763,302160,168221,55.67282235,4
Maharashtra,249,Solapur City central,Adam Narasayya Narayan,MALE,74,GENERAL,CPIM,10505,6.244761356,302160,168221,55.67282235,5
Maharashtra,249,Solapur City central,Imtiyaj Abdulmannan Peerjade,MALE,51,GENERAL,VBA,2767,1.644860035,302160,168221,55.67282235,6
Maharashtra,249,Solapur City central,NOTA,NOTA,0,NOTA,NOTA,807,0.479726075,302160,168221,55.67282235,7
Maharashtra,249,Solapur City central,Rahul Maruti Sarvgod,MALE,41,SC,BSP,769,0.457136743,302160,168221,55.67282235,8
Maharashtra,249,Solapur City central,Sathi Bashirahmed Bashamiya Shaikh,MALE,55,GENERAL,IND,457,0.271666439,302160,168221,55.67282235,9
Maharashtra,249,Solapur City central,Deepak (DG) Ratan Gavli,MALE,33,SC,IND,420,0.249671563,302160,168221,55.67282235,10
Maharashtra,249,Solapur City central,M.Gous Samad Qureshi,MALE,35,GENERAL,HJP,408,0.24253809,302160,168221,55.67282235,11
Maharashtra,249,Solapur City central,Abute Vijay Goutamkumar,MALE,37,SC,BVA,390,0.23183788,302160,168221,55.67282235,12
Maharashtra,249,Solapur City central,Kalyani Shankar Halsangi,MALE,48,GENERAL,IND,368,0.218759846,302160,168221,55.67282235,13
Maharashtra,249,Solapur City central,Manish Subhash Gaikwad,MALE,46,GENERAL,IND,339,0.201520619,302160,168221,55.67282235,14
Maharashtra,249,Solapur City central,Ashok Bhairavnath Machan,MALE,34,GENERAL,IND,325,0.193198233,302160,168221,55.67282235,15
Maharashtra,249,Solapur City central,Sachin Shahu Maske,MALE,35,SC,IND,277,0.16466434,302160,168221,55.67282235,16
Maharashtra,249,Solapur City central,Rajendra Dashrathsa Rangrej,MALE,49,GENERAL,IND,227,0.134941535,302160,168221,55.67282235,17
Maharashtra,249,Solapur City central,Khateeb Vakeel,MALE,56,GENERAL,AAAP,220,0.130780343,302160,168221,55.67282235,18
Maharashtra,249,Solapur City central,Nagamani Kisan Jakkan,FEMALE,57,GENERAL,IND,202,0.120080133,302160,168221,55.67282235,19
Maharashtra,249,Solapur City central,Umesh Kishanrao Karpekar,MALE,40,GENERAL,IND,151,0.089762871,302160,168221,55.67282235,20
Maharashtra,249,Solapur City central,Adv. Vikram Uttam Kasabe,MALE,43,SC,IND,100,0.05944561,302160,168221,55.67282235,21
Maharashtra,250,Akkalkot ,Kalyanshetti Sachin Panchappa,MALE,38,GENERAL,BJP,119437,55.94500913,346498,213490,61.61363125,1
Maharashtra,250,Akkalkot ,Siddharam Satlingappa Mhetre,MALE,58,GENERAL,INC,82668,38.72218839,346498,213490,61.61363125,2
Maharashtra,250,Akkalkot ,Dharmraj Kashiram Rathod,MALE,51,GENERAL,VBA,6630,3.105531875,346498,213490,61.61363125,3
Maharashtra,250,Akkalkot ,Bhante Nagmurti,MALE,40,SC,BSP,1239,0.580355052,346498,213490,61.61363125,4
Maharashtra,250,Akkalkot ,NOTA,NOTA,0,NOTA,NOTA,1168,0.547098225,346498,213490,61.61363125,5
Maharashtra,250,Akkalkot ,Madhukar Maruti Jadhav,MALE,37,GENERAL,MNS,727,0.340531172,346498,213490,61.61363125,6
Maharashtra,250,Akkalkot ,Babanagare Sujata Basavraj,FEMALE,45,GENERAL,IND,346,0.162068481,346498,213490,61.61363125,7
Maharashtra,250,Akkalkot ,Shrivyakteshwar Maha Swamiji ( Katakdhond D. G. ),MALE,32,SC,IND,309,0.144737458,346498,213490,61.61363125,8
Maharashtra,250,Akkalkot ,Surekha Ambaji Kshirsagar,FEMALE,39,SC,ABHM,266,0.124596,346498,213490,61.61363125,9
Maharashtra,250,Akkalkot ,Santosh Gopichand Gajadhane,MALE,35,SC,BMUP,257,0.120380346,346498,213490,61.61363125,10
Maharashtra,250,Akkalkot ,Advocate Laxman Gurubasappa Mhetre,MALE,37,GENERAL,IND,233,0.109138601,346498,213490,61.61363125,11
Maharashtra,250,Akkalkot ,Amol Arun Harnalkar,MALE,26,GENERAL,IND,210,0.098365263,346498,213490,61.61363125,12
Maharashtra,251,Solapur South,Deshmukh Subhash Sureshchandra,MALE,62,GENERAL,BJP,87223,53.65192038,310524,162572,52.35408535,1
Maharashtra,251,Solapur South,Moulali Bashumiya Sayyed (Baba Mistri),MALE,52,GENERAL,INC,57976,35.66173757,310524,162572,52.35408535,2
Maharashtra,251,Solapur South,Yuvraj (Bhayya) Bhimrao Rathod,MALE,35,ST,VBA,8579,5.277046478,310524,162572,52.35408535,3
Maharashtra,251,Solapur South,AmitKumar Sanjay Ajanalkar (Sir),MALE,36,GENERAL,AIMIM,2005,1.233299707,310524,162572,52.35408535,4
Maharashtra,251,Solapur South,Prof. Naganath Ganapati Dupargude,MALE,38,SC,BSP,1873,1.152104914,310524,162572,52.35408535,5
Maharashtra,251,Solapur South,NOTA,NOTA,0,NOTA,NOTA,1793,1.102895948,310524,162572,52.35408535,6
Maharashtra,251,Solapur South,Shekharbhau or Sanket Chandan Bangale,MALE,25,GENERAL,IND,844,0.51915459,310524,162572,52.35408535,7
Maharashtra,251,Solapur South,Meenakshi Dilip Tele,FEMALE,32,SC,IND,365,0.224515907,310524,162572,52.35408535,8
Maharashtra,251,Solapur South,Shivanand Siddharam Ghongade,MALE,41,GENERAL,IND,341,0.209753217,310524,162572,52.35408535,9
Maharashtra,251,Solapur South,Prof. Shrishail Mahadeo Rankhambe,MALE,34,SC,BVA,302,0.185763846,310524,162572,52.35408535,10
Maharashtra,251,Solapur South,Dipak Shankar Bhandare,MALE,46,GENERAL,IND,278,0.171001156,310524,162572,52.35408535,11
Maharashtra,251,Solapur South,Dr. Baban Bhanudas Kamble,MALE,59,SC,IND,266,0.163619812,310524,162572,52.35408535,12
Maharashtra,251,Solapur South,Harshavardhan Jawahar Kamale,MALE,28,GENERAL,IND,251,0.15439313,310524,162572,52.35408535,13
Maharashtra,251,Solapur South,Mahasidha Tukaram Gayakwad,MALE,28,SC,IND,243,0.149472234,310524,162572,52.35408535,14
Maharashtra,251,Solapur South,DR. NANASAHEB PANDIT ARJUN,MALE,25,GENERAL,IND,233,0.143321113,310524,162572,52.35408535,15
Maharashtra,252,Pandharpur,Bhalake Bharat Tukaram,MALE,59,GENERAL,NCP,89787,37.48027618,334120,239558,71.69819227,1
Maharashtra,252,Pandharpur,Paricharak Sudhakar Ramchandra,MALE,83,GENERAL,BJP,76426,31.90292121,334120,239558,71.69819227,2
Maharashtra,252,Pandharpur,Autade Samadhan Mahadeo,MALE,43,GENERAL,IND,54124,22.59327595,334120,239558,71.69819227,3
Maharashtra,252,Pandharpur,Kalunge Shivajirao Bajirao,MALE,70,GENERAL,INC,7232,3.018893128,334120,239558,71.69819227,4
Maharashtra,252,Pandharpur,Mane Santosh Mahadev,MALE,28,GENERAL,IND,3938,1.643860777,334120,239558,71.69819227,5
Maharashtra,252,Pandharpur,Khadatare Dattatraya Tatya,MALE,43,SC,VBA,1862,0.777264796,334120,239558,71.69819227,6
Maharashtra,252,Pandharpur,Sarvagod Sarika Ravindra,FEMALE,25,SC,BSP,975,0.406999558,334120,239558,71.69819227,7
Maharashtra,252,Pandharpur,Sunil Suresh Gore,MALE,31,GENERAL,IND,771,0.321842727,334120,239558,71.69819227,8
Maharashtra,252,Pandharpur,NOTA,NOTA,0,NOTA,NOTA,639,0.266741248,334120,239558,71.69819227,9
Maharashtra,252,Pandharpur,Adv.Aavchare Maruti Krishna,MALE,35,SC,BVA,516,0.215396689,334120,239558,71.69819227,10
Maharashtra,252,Pandharpur,Sudarshan Raychand Khandare,MALE,33,SC,IND,466,0.194524917,334120,239558,71.69819227,11
Maharashtra,252,Pandharpur,Annasaheb Sukhadev Maske,MALE,53,SC,IND,428,0.17866237,334120,239558,71.69819227,12
Maharashtra,252,Pandharpur,Birappa Ishwar Waghmode,MALE,36,GENERAL,IND,426,0.177827499,334120,239558,71.69819227,13
Maharashtra,252,Pandharpur,Birappa Madhukar Mote,MALE,32,GENERAL,IND,404,0.168643919,334120,239558,71.69819227,14
Maharashtra,252,Pandharpur,Aware Siddheshwar Bharat,MALE,28,GENERAL,BAHUMP,374,0.156120856,334120,239558,71.69819227,15
Maharashtra,252,Pandharpur,Prof. Engineer Namdeo Shekappa Thorbole Patil,MALE,45,GENERAL,IND,270,0.11270757,334120,239558,71.69819227,16
Maharashtra,252,Pandharpur,Pratap Pandurang Kamble,MALE,25,SC,IND,237,0.0989322,334120,239558,71.69819227,17
Maharashtra,252,Pandharpur,Abdul Rauf Jafar Mulani,MALE,52,GENERAL,IND,224,0.093505539,334120,239558,71.69819227,18
Maharashtra,252,Pandharpur,Adv.Lokare Shivlal Krishna,MALE,72,SC,IND,195,0.081399912,334120,239558,71.69819227,19
Maharashtra,252,Pandharpur,Nishikant Bandu Patil,MALE,54,GENERAL,IND,135,0.056353785,334120,239558,71.69819227,20
Maharashtra,252,Pandharpur,Hanamant Vitthal Birajdar,MALE,46,GENERAL,IND,129,0.053849172,334120,239558,71.69819227,21
Maharashtra,253,Sangola,Adv. Shahajibapu Rajaram Patil,MALE,63,GENERAL,SHS,99464,46.16184306,294895,215468,73.06600654,1
Maharashtra,253,Sangola,Dr. Aniket Chandrakant Deshmukh,MALE,27,GENERAL,PWPI,98696,45.80540962,294895,215468,73.06600654,2
Maharashtra,253,Sangola,Rajashritai Dattatraya Nagane - Patil,FEMALE,46,GENERAL,IND,4484,2.081051479,294895,215468,73.06600654,3
Maharashtra,253,Sangola,Rajaram Damu Kalebag,MALE,39,GENERAL,IND,1928,0.894796443,294895,215468,73.06600654,4
Maharashtra,253,Sangola,Bapusaheb Chandu Thokale,MALE,43,SC,IND,1568,0.727718269,294895,215468,73.06600654,5
Maharashtra,253,Sangola,Vishnu Krishna Yalmar,MALE,62,GENERAL,VBA,1041,0.483134387,294895,215468,73.06600654,6
